,Unnamed: 0,product,desc,product_id
230,230,Basic co/fl cardigan,solidpattern basic baby complement essential baby neckline cardigan collar around standup cuff pressstuds front organic hem cotton brushed ribbing soft inside fabric sweatshirt,231
231,231,Co/fl cardigan,solid basic baby complement essential baby neckline cardigan collar around standup cuff pressstuds front organic hem cotton brushed ribbing soft inside fabric sweatshirt,232
232,232,Coyote padded vest,solid men sport top men hm sport regular chest cm pocket hood pocket size front fit padded bodywarmer thermal side 16x20 lined zip zipped,233
233,233,2-p Keri,solid girl kid st basic underwear girl elasticated fineknit blend waist cotton tights soft,234
234,234,2-p Keri tights SG,patternsolid girl kid st basic underwear girl elasticated fineknit blend waist cotton tights soft,235
235,235,Keri 2PACK tights SG,solid girl kid st basic underwear girl elasticated fineknit blend waist cotton tights soft,236
236,236,Keri 2pk tights SG,solid girl kid st basic underwear girl elasticated fineknit blend waist cotton tights soft,237
237,237,2-p Pelin pointelle,solidpatternstructure girl kid st basic underwear girl elasticated pointelleknit blend waist cotton tights soft,238
238,238,2-p Pelin pointelle SG,solid girl kid st basic underwear girl elasticated pointelleknit blend waist cotton tights soft,239
239,239,Pelin 2pk pointelle tights,solid girl kid st basic underwear girl elasticated pointelleknit blend waist cotton tights soft,240
240,240,Pelin 2PACK tights,solid girl kid st basic underwear girl elasticated pointelleknit blend waist cotton tights soft,241
241,241,Chelsea welldressed trouser,structuresolid trouser young boy young boy pocket back trouser concealed crease elasticated waist hookandeye fastening fabric button jetted leg side woven zip 812y fly suit size adjustable,242
242,242,Flirty Chantal earring,solid jewellery accessory woman small 85 cm tassel length bead earring plastic,243
243,243,SOFIE BEANIE,solid woven knit accessory divided double soft hat knit,244
244,244,Micro 2pk tights BG,solid girl young st basic underwear girl tights waist elasticated thin,245
245,245,2-p microtights BG,solid girl young st basic underwear girl tights waist elasticated thin,246
246,246,2-p micro tights BG,solid girl young st basic underwear girl tights waist elasticated thin,247
247,247,2-p basic cotton tights SG,solid girl kid st basic underwear girl elasticated waist knit tights fine soft,248
248,248,Basic 2PACK tights KG,solid girl kid st basic underwear girl elasticated waist knit tights fine soft,249
249,249,Basic 2pk tights SG,solid girl kid st basic underwear girl elasticated waist knit tights fine soft,250
250,250,Basic 2PACK tights SG,solid girl kid st basic underwear girl elasticated waist knit tights fine soft,251
251,251,2-p basic cotton tights BG,solid girl young st basic underwear girl fineknit tights waist elasticated,252
252,252,Basic 2PACK tights YG,solid girl young st basic underwear girl fineknit tights waist elasticated,253
253,253,2-p basic cotton tghts,melangesolid girl young st basic underwear girl fineknit tights waist elasticated,254
254,254,2-p basic tights BG,melangesolid girl young st basic underwear girl fineknit tights waist elasticated,255
255,255,Basic 2PACK tights BG,solid girl young st basic underwear girl fineknit tights waist elasticated,256
256,256,HM+ Cora tee,solidstripe jersey hm+ flared short top sleeve hem gently jersey soft rounded viscose,257
257,257,Cora T-shirt,solidstripedot jersey hm+ flared short top sleeve hem gently jersey soft rounded viscose,258
258,258,Skinny Shaping,soliddenim bottom woven mama shaping fake optimum pocket real back hip comfort washed denim waist skinny shape wide leg front thigh ribbing seat stretch keeping jean technical shape hold,259
259,259,Aurora winter cap,solid woven knit accessory divided back metal fastener cap adjustable,260
260,260,Rodney basic beanie,contrastsolid woven knit accessory divided knit doublelayered sewnin fine soft turnup hat,261
261,261,Glove Sune Leather,solid accessory men accessory glove upper leather knitted decorative soft lining stitching,262
262,262,Sune leather glove,solid accessory men accessory glove upper leather knitted decorative soft lining stitching,263
263,263,Flirty Fiffi flower headband,solid accessory hair accessory woman small leaf appliqués hairband flower,264
264,264,Flirty Fiffi 2p flower,solid accessory hair accessory woman small flower metal clip hair fabric,265
265,265,TINA 7-P,front printpattern girl uwnw young basic underwear girl elasticated gusset brief waist cotton jersey various design lined,266
266,266,DIVA ROBE,patternfront solidpattern printmixed girl uwnw young basic underwear girl patterned tie hood fleece pocket waist gown side soft dressing belt,267
267,267,Small dot 1p Tights,soliddot tights basic tigh sock nightwear woman tights waist elasticated flockprint,268
268,268,Heavy Chain 1p Tights,patternmelangesolid tights basic tigh sock nightwear woman tights texturedknit elasticated waist,269
269,269,Thigh High 1p Overknee,solidmelange sock tigh sock nightwear woman blend sock ribknit overtheknee soft thighhigh modal,270
270,270,Spearmint shorts,solid woven bottomsshorts everyday collectionmama hm+womens hemsshort optimum short hem comfort washed waist sewnin 5pocket turnup button wide twill ribbing stretch zip regular hems5pocket fly,271
271,271,Skinny high waist black,denim bottom woven hm+ high superstretch denim jean leg waist skinny 5pocket dyed,272
272,272,Sanne treggings (1),denim bottom woven hm+ fake elasticated superstretch pocket waist front real back twill treggings,273
273,273,Hilton,solidpatternmelange jersey basicoutwearknitwear everyday jacketswomens woman collection basicswomens dress containing pocket boxy vneck jersey inner soft fit deep elasticated long shoulder top button waist sleeve hem strapless hookandeye polyester gilet recycled wide dropped linedcardigan front content side ribbing fur cardigan cuff knit fastener topfaux rhinestonedecorated wool elastication,274
274,274,Peder knitted glove,melangesolid accessory men accessory thinsulate glove fineknit blend lining wool,275
275,275,Haakan,solid accessory men accessory glove woolblend leather soft lining,276
276,276,Super skinny denim,denim bottom woven mama fake optimum wide denim jean pocket leg front real waist back skinny ribbing comfort stretch washed,277
277,277,Superskinny,denim bottom woven mama fake optimum wide denim jean pocket leg front real waist back skinny ribbing comfort stretch washed,278
278,278,Fingerless knitted 2-pk,solid accessory men accessory glove knit fine fingerless soft,279
279,279,Glove Magic Touch Pack,solid accessory men accessory touchscreencompatible glove fineknit middle index finger thumb material,280
280,280,Sean Biker,pattern d outdoorblazers divided selected pocket pocket inner notch zipped pressstud diagonal long biker tab sleeve leather lined jacket shoulder chest front section side zip quilted underside imitation lapel elastication,281
281,281,Freja Coat,solid d outdoorblazers divided selected doublebreasted coat shawl wide pocket pressstuds front back hem inner soft one asymmetric lined tab concealed fabric lapel,282
282,282,Tilda clean padded bra (1),solidpattern mama lingerie woman lingerie shoulder pad cottonlined microfibre opening space bra back strap soft cup nursing adjustable fastening,283
283,283,10pk basic R socks,solidmelange sock bin men underwear fineknit sock,284
284,284,10pk regular,melange sock bin men underwear fineknit sock,285
285,285,Ozzy,solid shortsknitwear divided collectionwomens everyday collection containing pocket back short soft ribbed neck long shoulder waist sleeve hem sewnin polyester turnup recycled polo hemscableknit dropped twill ribbing content jumper rolledge high superstretch cuff knit stockingstitched wool,286
286,286,Cool Kajsa Headband,patternstripe accessory hair accessory woman small patterned wide hairband twisted jersey detail,287
287,287,Shirtdress Lou,denim garment denim denim lady chest shirt long lyocell denim pocket tencel button front buttoned sleeve pleat cuff straightcut soft collar,288
288,288,Lou Shirt Dress,solid waredrobe everyday denim denim lady chest shirt long lyocell denim pocket tencel button front buttoned sleeve pleat cuff straightcut soft collar,289
289,289,Elly tights,pattern girl young st basic underwear girl elasticated stone waist knit tights fine plastic sparkly,290
290,290,Lurex tights BG,solid girl young st basic underwear girl containing elasticated waist knit tights fine glittery soft inside thread,291
291,291,Lurex tights Bg,solid girl young st basic underwear girl containing elasticated waist knit tights fine glittery soft inside thread,292
292,292,Jenny Cardigan,transparent jersey d fancy divided selected cardigan slightly fineknit button transparent,293
293,293,Wales sweater,solidmelange knitwear smart contemporary neckline around cuff blend hem cotton ribbing soft texturedknit jumper longsleeved,294
294,294,Sebastian braided belt,solid belt men accessory detail cm buckle imitation metal leather width braided 35 belt,295
295,295,FORTUNA T-SHIRT,contrast jersey fancy smart contemporary jersey tshirt,296
296,296,Mohair 2p Kneehigh,solid sock tigh sock nightwear woman containing knee sock knit rib mohair soft,297
297,297,Mohair 2p Heavy Socks,solidmelange sock tigh sock nightwear woman containing sock knit rib mohair soft,298
298,298,Cosy 1p Lounge sock,glitteringmetallicjacquardpattern sock socksshopbasket tigh sock nightwear woman long pile sock knit thick jacquard lining,299
299,299,Traditional 2p Heavy Socks,pattern sock socksshopbasket tigh sock nightwear woman containing sock knit fine soft glittery thread wool,300
300,300,Leon,solidpattern jacket trouserssuit divided collectionwomens everyday collection trouser viscose concealed washed side patterned short waist open sleeve wide legsjacket twill side stretch zip high fastener weave slim airy,301
301,301,Boy Denim Shorts,solid short divided collection lowrise detail button denim short sewnin hem 5pocket hardworn fly turnup washed,302
302,302,Shaping Skinny R.W Ankle,denim denim trouser denim lady shaping also washed tummy denim waist skinny 5pocket shape leg thigh seat stretch keeping regular jean anklelength technical shape hold,303
303,303,Rose lace (1),solid uw divided basic gusset string brief lined lace,304
304,304,Lurex tights SG,solid girl kid st basic underwear girl containing elasticated waist knit tights fine glittery soft inside thread,305
305,305,Fake 1p Leggings,solid tights basic tigh sock nightwear woman elasticated legging waist imitation leather,306
306,306,Lima ss,solidmelangestripe 1 basic divided basic short top fitted sleeve jersey,307
307,307,Honey Leggings 2PACK - TVP,solid girl jersey basic young basic underwear girl elasticated legging waist cotton jersey soft,308
308,308,HONEY 2-P LEGGINGS,solidpattern girl jersey basic young basic underwear girl elasticated legging waist cotton jersey soft,309
